Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
ta,be,0.7979999999999999,11,49,0.005812601720530109,393,600,0.655,0.5525618374558304,0.5614149588826524,0.000248670851461242,1.0,0.7693,0.8671,0.0002,0.6196,0.3338
ta,mr,0.8029999999999999,3,57,0.00023250406882120437,466,600,0.7766666666666666,0.5290718671000361,0.5614149588826524,0.0033189071747318738,1.0,0.4878,0.4122,0.0002,0.3687,0.0428
ta,cop,0.7925,15,45,0.00023250406882120437,514,600,0.8566666666666667,0.4940717882085432,0.5614149588826524,0.014388620553647322,1.0,0.8689,0.9237,0.0002,0.6196,0.2677
ta,ga,0.8012,7,53,0.004417577307602883,1020,600,1.7,0.3499300699300699,0.5614149588826524,0.14190272083376448,1.0,0.8598,0.6429,0.0002,0.507,0.4415
ta,hu,0.8026,5,55,0.0106951871657754,1800,600,3.0,0.4546198320061089,0.5614149588826524,0.03618552780341709,1.0,0.61,0.6019,0.5922,0.5403,0.3415
ta,te,0.7994,9,51,0.00023250406882120437,1328,600,2.2133333333333334,0.34461966604823746,0.5614149588826524,0.1491185720590005,0.75,0.319,0.4451,0.6409999999999999,0.4327,0.033
ta,af,0.7801,20,40,0.0076726342710997444,1934,600,3.223333333333333,0.20348486540824304,0.5614149588826524,0.4064699716993983,1.0,0.7029,0.6121,0.0002,0.5628,0.3215
ta,vi,0.7719,29,31,0.009532666821669379,3000,600,5.0,0.15680435614923213,0.5614149588826524,0.519405516564872,1.0,0.9017,0.7202,0.5456,0.5792,0.1563
ta,ug,0.7939,14,46,0.005580097651708905,3456,600,5.76,0.4374610522567435,0.5614149588826524,0.048747514521313456,1.0,0.4402,0.723,0.7877,0.6196,0.1842
ta,el,0.7943,13,47,0.009997674959311788,2521,600,4.201666666666667,0.2837253360022877,0.5614149588826524,0.24465344807014175,1.0,0.725,0.6726,0.5922,0.5656,0.3144
ta,sme,0.7925,15,45,0.003022552894675657,3122,600,5.203333333333333,0.4513223794042703,0.5614149588826524,0.03845458549027321,1.0,0.6738,0.8148,0.0002,0.6196,0.3808
ta,gl,0.7705,32,28,0.011625203441060218,3993,600,6.655,0.23027218766153898,0.5614149588826524,0.347906543738452,1.0,0.8515,0.6308,0.0002,0.5079,0.446
ta,sr,0.7645,39,21,0.011857707509881422,3891,600,6.485,0.3111760696308725,0.5614149588826524,0.19867427958362036,1.0,0.7185,0.8462,0.8278,0.6196,0.32899999999999996
ta,got,0.7888,18,42,0.00023250406882120437,5401,600,9.001666666666667,0.1811019353439708,0.5614149588826524,0.45889617216936673,1.0,0.8014,0.8851,0.0002,0.6196,0.3049
ta,tr,0.7732,25,35,0.00023250406882120437,5635,600,9.391666666666667,0.5061541783632045,0.5614149588826524,0.00968871250118229,1.0,0.5552,0.6045,0.5922,0.5903,0.2783
ta,zh,0.7732,25,35,0.00023250406882120437,4997,600,8.328333333333333,0.9869043288468534,0.5614149588826524,0.5743934365049005,1.0,0.6555,0.6539,0.0002,0.6196,1.0
ta,ur,0.7737,24,36,0.013950244129272262,5130,600,8.55,0.10564061179587518,0.5614149588826524,0.6590703811954347,1.0,0.591,0.5278,0.0002,0.4955,0.1018
ta,cu,0.7691,33,27,0.00023250406882120437,6337,600,10.561666666666667,0.19595240163293667,0.5614149588826524,0.4237579091910145,1.0,0.6555,0.6539,0.0002,0.6196,0.3245
ta,sv,0.7609,41,19,0.01116019530341781,6026,600,10.043333333333333,0.2404336943809909,0.5614149588826524,0.3268823013057837,1.0,0.7327,0.6353,0.0002,0.5792,0.371
ta,da,0.7604,42,18,0.010462683096954197,5512,600,9.186666666666667,0.2897915761056075,0.5614149588826524,0.2340810984388354,1.0,0.688,0.8224,0.0002,0.6196,0.3869
ta,id,0.7759999999999999,22,38,0.01488026040455708,5593,600,9.321666666666667,0.29277811458017583,0.5614149588826524,0.22896188602446882,1.0,0.8181,0.65,0.5687,0.4627,0.1976
ta,uk,0.7709999999999999,30,30,0.011625203441060218,5873,600,9.788333333333334,0.4399821508255243,0.5614149588826524,0.04678472870212462,1.0,0.6577,0.6019,0.0002,0.5559,0.3269
ta,fa,0.7746,23,37,0.00046500813764240875,5997,600,9.995,0.15688157524207003,0.5614149588826524,0.5192072805558955,1.0,0.6555,0.6539,0.0002,0.6196,1.0
ta,he,0.7526,50,10,0.010462683096954197,6216,600,10.36,0.4067013046511386,0.5614149588826524,0.07594327599641804,1.0,0.7038,0.6739,0.0002,0.6293,0.2524
ta,eu,0.7916,17,43,0.012090211578702627,8993,600,14.988333333333333,0.35195278801662616,0.5614149588826524,0.13920128362228715,1.0,0.6427,0.6176,0.6409999999999999,0.5439,0.4203
ta,lv,0.7728,28,32,0.009300162752848175,7703,600,12.838333333333333,0.37546297265061,0.5614149588826524,0.10970683418362069,1.0,0.604,0.8101,0.5922,0.6196,0.34600000000000003
ta,sl,0.7709999999999999,30,30,0.012090211578702627,8000,600,13.333333333333334,0.3676498731122853,0.5614149588826524,0.11911956242470682,1.0,0.7066,0.5883,0.0002,0.5046,0.3587
ta,hr,0.7673,35,25,0.013020227853987446,8889,600,14.815,0.2981575694863614,0.5614149588826524,0.21988377284219,1.0,0.8743,0.5915,0.0002,0.4784,0.3497
ta,ro,0.7563,48,12,0.013485235991629853,9524,600,15.873333333333333,0.2570438554726763,0.5614149588826524,0.2939265905392,1.0,0.7313,0.6358,0.6409999999999999,0.527,0.3241
ta,sk,0.7842,19,41,0.009532666821669379,10604,600,17.673333333333332,0.4130087201061381,0.5614149588826524,0.06987733870326096,1.0,0.6555,0.6539,0.0002,0.6196,0.3472
ta,bg,0.7673,35,25,0.01325273192280865,11138,600,18.563333333333333,0.28919503250418754,0.5614149588826524,0.23511041277396216,1.0,0.7313,0.6726,0.6162,0.598,0.3155
ta,pt,0.7522,52,8,0.015345268542199489,12078,600,20.13,0.19858954536165552,0.5614149588826524,0.4176643788699918,1.0,0.7746,0.6055,0.0002,0.4865,0.4323
ta,nl,0.7572,47,13,0.013950244129272262,13583,600,22.638333333333332,0.2163749886307094,0.5614149588826524,0.3777207601002505,1.0,0.7121,0.6236,0.0002,0.5729,0.3988
ta,en,0.7366,55,5,0.013717740060451058,16622,600,27.703333333333333,0.1746279711803919,0.5614149588826524,0.4746524750190761,1.0,0.7102,0.6132,0.5687,0.5014,0.4195
ta,it,0.76,43,17,0.013485235991629853,14167,600,23.611666666666668,0.20905399119075654,0.5614149588826524,0.3939196338891631,1.0,0.7549,0.6539,0.0002,0.5747,0.3638
ta,ca,0.7412,53,7,0.015810276679841896,16678,600,27.796666666666667,0.14310696846691084,0.5614149588826524,0.5551679170615113,1.0,0.8229,0.6522,0.6162,0.5032,0.401
ta,hi,0.7545,49,11,0.011392699372239015,16647,600,27.745,0.07283156362415602,0.5614149588826524,0.7573723499949045,1.0,0.5265,0.5158,0.5922,0.4661,0.081
ta,pl,0.7765,21,39,0.00906765868402697,17246,600,28.743333333333332,0.4049278834815912,0.5614149588826524,0.07769426949885067,1.0,0.6879,0.6094,0.6162,0.5003,0.353
ta,de,0.7691,33,27,0.015810276679841896,15590,600,25.983333333333334,0.27241931339802755,0.5614149588826524,0.2649809406773276,1.0,0.6307,0.6375,0.5456,0.595,0.3699
ta,fro,0.7577,46,14,0.00046500813764240875,17678,600,29.463333333333335,0.0937745835963677,0.5614149588826524,0.6938347389133404,1.0,0.7775,0.8716,0.0002,0.6196,0.4073
ta,es,0.7664,37,23,0.01488026040455708,17680,600,29.466666666666665,0.14742968391461025,0.5614149588826524,0.5437532021785114,1.0,0.7359,0.643,0.5922,0.5,0.4199
ta,fr,0.7526,50,10,0.01650778888630551,16448,600,27.413333333333334,0.2057620460579268,0.5614149588826524,0.4013144333315596,1.0,0.7061,0.6538,0.5456,0.5776,0.4078
ta,fi,0.7732,25,35,0.011625203441060218,18723,600,31.205,0.3189427368077481,0.5614149588826524,0.18653315010250648,1.0,0.6833,0.6292,0.5687,0.5338,0.3635
ta,grc,0.7618,40,20,0.00023250406882120437,17081,600,28.468333333333334,0.17307422740143352,0.5614149588826524,0.47847354252408536,1.0,0.8347,0.904,0.0002,0.6196,0.3225
ta,no,0.759,44,16,0.013950244129272262,20045,600,33.40833333333333,0.1846147253241721,0.5614149588826524,0.45045806424669194,1.0,0.7589,0.8612,0.0002,0.6196,0.391
ta,ar,0.2698,59,1,0.00023250406882120437,19738,600,32.89666666666667,4.7672168034857886e-06,0.5614149588826524,0.9999830172086163,1.0,0.6555,0.6539,0.0002,0.6196,1.0
ta,la,0.759,44,16,0.00023250406882120437,18400,600,30.666666666666668,0.1715984617000315,0.5614149588826524,0.4821170260343877,1.0,0.775,0.8702,0.0002,0.6196,0.3637
ta,et,0.7407,54,6,0.013950244129272262,26197,600,43.66166666666667,0.3337469262526225,0.5614149588826524,0.16445085996005515,1.0,0.6667,0.8111,0.0002,0.6196,0.3564
ta,ko,0.7659,38,22,0.01116019530341781,27363,600,45.605,0.2977608806802764,0.5614149588826524,0.22054693484686594,1.0,0.5677,0.5826,0.6409999999999999,0.5366,0.2867
ta,ja,0.3445,58,2,0.0,57256,600,95.42666666666666,0.00031979533098816764,0.5614149588826524,0.9988610768401821,1.0,0.5386,0.5826,0.6162,0.5575,0.3135
ta,ru,0.7036,57,3,0.015810276679841896,61889,600,103.14833333333333,0.2241205920170711,0.5614149588826524,0.360952634375929,1.0,0.6649,0.664,0.6162,0.611,0.2428
ta,cs,0.7224,56,4,0.01813531736805394,87913,600,146.52166666666668,0.17271764924418356,0.5614149588826524,0.47935262385441035,1.0,0.638,0.5963,0.0002,0.568,0.36200000000000004
ga,bxr,0.872,20,40,0.002797761790567546,927,1020,0.9088235294117647,0.6023336111441838,0.3499300699300699,0.5202694923312835,1.0,0.6338,0.6389,0.0002,0.6068,0.3434
ga,kmr,0.8769,4,56,0.0038635758060218493,754,1020,0.7392156862745098,0.3877346961448728,0.3499300699300699,0.011671518687733433,0.875,0.7198,0.6195,0.5456,0.5052,0.2124
ga,hsb,0.8743,9,51,0.007460698108180123,646,1020,0.6333333333333333,0.5423194196193881,0.3499300699300699,0.30227311821963176,0.8333,0.6338,0.6389,0.0002,0.6068,0.0754
ga,kk,0.8776,1,59,0.0035971223021582736,1078,1020,1.0568627450980392,0.6191198786039454,0.3499300699300699,0.5917723924843756,1.0,0.8811,0.937,0.879,0.6068,0.2697
ga,hy,0.8755,6,54,0.0017319477751132426,564,1020,0.5529411764705883,0.5479001354751306,0.3499300699300699,0.3200637775051033,0.75,0.7207,0.649,0.6162,0.5339,0.2084
ga,swl,0.8773,2,58,0.0001332267519317879,203,1020,0.19901960784313724,0.4872907625542468,0.3499300699300699,0.15408572883866414,1.0,0.6338,0.6389,0.0002,0.6068,0.0796
ga,lt,0.8734,14,46,0.0017319477751132426,263,1020,0.257843137254902,0.5654157163591126,0.3499300699300699,0.37920509754972,0.75,0.6231,0.5659,0.6409999999999999,0.4761,0.1023
ga,be,0.8712,22,38,0.002398081534772182,393,1020,0.38529411764705884,0.5525618374558304,0.3499300699300699,0.33531465775574687,0.8,0.6463,0.7969,0.0002,0.6068,0.1095
ga,mr,0.8726,18,42,0.0002664535038635758,466,1020,0.4568627450980392,0.5290718671000361,0.3499300699300699,0.26207845899706733,0.8571,0.8290000000000001,0.6417,0.0002,0.5291,0.4019
ga,cop,0.8697,28,32,0.0003996802557953637,514,1020,0.503921568627451,0.4940717882085432,0.3499300699300699,0.1696746111732472,1.0,0.6055,0.7755,0.0002,0.6068,0.2047
ga,ta,0.8749,7,53,0.0025313082867039704,600,1020,0.5882352941176471,0.5614149588826524,0.3499300699300699,0.3652549884402413,1.0,0.8598,0.6429,0.0002,0.507,0.4415
ga,hu,0.8746,8,52,0.010524913402611245,1800,1020,1.7647058823529411,0.4546198320061089,0.3499300699300699,0.0895047117989307,1.0,0.655,0.6275,0.5922,0.5563,0.1026
ga,te,0.8734,14,46,0.0003996802557953637,1328,1020,1.3019607843137255,0.34461966604823746,0.3499300699300699,0.00023029927880194578,1.0,0.8397,0.636,0.6409999999999999,0.5028,0.415
ga,af,0.8736,13,47,0.009592326139088728,1934,1020,1.896078431372549,0.20348486540824304,0.3499300699300699,0.17514098290440966,0.875,0.7198,0.6285,0.0002,0.5776,0.4554
ga,vi,0.8706,25,35,0.014521715960564882,3000,1020,2.9411764705882355,0.15680435614923213,0.3499300699300699,0.3045914277855691,1.0,0.5449,0.5644,0.5456,0.5131,0.4942
ga,ug,0.8711,23,37,0.0025313082867039704,3456,1020,3.388235294117647,0.4374610522567435,0.3499300699300699,0.06256926850955857,1.0,0.8701,0.9281,0.7877,0.6068,0.3058
ga,el,0.8737,11,49,0.006394884092725819,2521,1020,2.4715686274509805,0.2837253360022877,0.3499300699300699,0.03579443914080408,0.8333,0.5718,0.6152,0.5922,0.5803,0.134
ga,sme,0.8741,10,50,0.006794564348521183,3122,1020,3.06078431372549,0.4513223794042703,0.3499300699300699,0.08395518125829092,1.0,0.7893,0.8762,0.0002,0.6068,0.1154
ga,gl,0.8659,34,26,0.02171596056488143,3993,1020,3.914705882352941,0.23027218766153898,0.3499300699300699,0.11692842437722424,0.9231,0.6147,0.5566,0.0002,0.5255,0.061
ga,sr,0.8772,3,57,0.011324273914201972,3891,1020,3.8147058823529414,0.3111760696308725,0.3499300699300699,0.012265084636487554,0.875,0.6468,0.8065,0.8278,0.6068,0.1178
ga,got,0.8695,29,31,0.0038635758060218493,5401,1020,5.295098039215686,0.1811019353439708,0.3499300699300699,0.2327700590047275,0.6667,0.5720000000000001,0.7584,0.0002,0.6068,0.1368
ga,tr,0.8729,17,43,0.005462296829203304,5635,1020,5.5245098039215685,0.5061541783632045,0.3499300699300699,0.1993120621678429,1.0,0.8127,0.6787,0.5922,0.5407,0.1686
ga,zh,0.8694,30,30,0.0009325872635225154,4997,1020,4.899019607843138,0.9869043288468534,0.3499300699300699,3.313456224301275,1.0,0.6338,0.6389,0.0002,0.6068,1.0
ga,ur,0.8606,45,15,0.006927791100452971,5130,1020,5.029411764705882,0.10564061179587518,0.3499300699300699,0.48735668239213137,0.875,0.7059,0.5599,0.0002,0.48,0.3397
ga,cu,0.8722,19,41,0.0001332267519317879,6337,1020,6.212745098039216,0.19595240163293667,0.3499300699300699,0.1936212191767392,0.8333,0.6338,0.6389,0.0002,0.6068,0.1228
ga,sv,0.8734,14,46,0.015587529976019185,6026,1020,5.907843137254902,0.2404336943809909,0.3499300699300699,0.09791223417257951,0.8571,0.6205,0.5833,0.0002,0.5622,0.0842
ga,da,0.8761,5,55,0.021849187316813217,5512,1020,5.403921568627451,0.2897915761056075,0.3499300699300699,0.029535380268455994,0.8571,0.6792,0.8146,0.0002,0.6068,0.055999999999999994
ga,id,0.8737,11,49,0.031041833200106582,5593,1020,5.483333333333333,0.29277811458017583,0.3499300699300699,0.026674707140949036,1.0,0.4755,0.5177,0.5687,0.4622,0.6223
ga,uk,0.8663,33,27,0.007993605115907274,5873,1020,5.757843137254902,0.4399821508255243,0.3499300699300699,0.06622545922809156,0.8333,0.5525,0.5561,0.0002,0.5527,0.115
ga,fa,0.8666,32,28,0.0010658140154543032,5997,1020,5.879411764705883,0.15688157524207003,0.3499300699300699,0.30434790173070947,1.0,0.6338,0.6389,0.0002,0.6068,1.0
ga,he,0.8591,49,11,0.004796163069544364,6216,1020,6.094117647058823,0.4067013046511386,0.3499300699300699,0.026320501054508637,1.0,0.5484,0.5599,0.0002,0.5448,0.2096
ga,eu,0.87,27,33,0.012390087929656275,8993,1020,8.816666666666666,0.35195278801662616,0.3499300699300699,3.3412439740906494e-05,1.0,0.643,0.616,0.6409999999999999,0.5412,0.0599
ga,lv,0.8456,55,5,0.011324273914201972,7703,1020,7.551960784313725,0.37546297265061,0.3499300699300699,0.005323997637306394,0.75,0.7041,0.8523,0.5922,0.6068,0.1026
ga,sl,0.8586,51,9,0.017585931254996003,8000,1020,7.8431372549019605,0.3676498731122853,0.3499300699300699,0.0025642198655430556,0.8333,0.5647,0.5402,0.0002,0.5223,0.0887
ga,hr,0.8609,43,17,0.022115640820676793,8889,1020,8.714705882352941,0.2981575694863614,0.3499300699300699,0.021889495583014406,0.875,0.8811,0.6091,0.0002,0.4977,0.0986
ga,ro,0.8608,44,16,0.031041833200106582,9524,1020,9.337254901960785,0.2570438554726763,0.3499300699300699,0.07045957193156883,0.8889,0.5525,0.5558,0.6409999999999999,0.5069,0.1191
ga,sk,0.8144,57,3,0.017585931254996003,10604,1020,10.39607843137255,0.4130087201061381,0.3499300699300699,0.03249393111138723,0.8333,0.6338,0.6389,0.0002,0.6068,0.0955
ga,bg,0.8701,26,34,0.008526512123634426,11138,1020,10.919607843137255,0.28919503250418754,0.3499300699300699,0.030124238668498084,0.8571,0.525,0.5584,0.6162,0.5277,0.1311
ga,pt,0.8659,34,26,0.03876898481215028,12078,1020,11.841176470588236,0.19858954536165552,0.3499300699300699,0.1870457922422931,0.9333,0.5158,0.4877,0.0002,0.4684,0.0634
ga,nl,0.8557,52,8,0.02997601918465228,13583,1020,13.316666666666666,0.2163749886307094,0.3499300699300699,0.14566603701101088,0.9,0.6279,0.5424,0.0002,0.491,0.043
ga,en,0.8714,21,39,0.04023447908339994,16622,1020,16.29607843137255,0.1746279711803919,0.3499300699300699,0.2509641596541833,0.9,0.6178,0.5875,0.5687,0.5193,0.0221
ga,it,0.8597,48,12,0.032640554223288036,14167,1020,13.88921568627451,0.20905399119075654,0.3499300699300699,0.1620734892710044,0.9,0.525,0.5561,0.0002,0.5711,0.0935
ga,ca,0.8657,36,24,0.03290700772715161,16678,1020,16.350980392156863,0.14310696846691084,0.3499300699300699,0.34932974406485323,0.9091,0.5949,0.5598,0.6162,0.4839,0.075
ga,hi,0.8604,47,13,0.004662936317612576,16647,1020,16.320588235294117,0.07283156362415602,0.3499300699300699,0.6270552991443021,0.875,0.7189,0.5966,0.5922,0.4861,0.3727
ga,pl,0.8708,24,36,0.012523314681588063,17246,1020,16.9078431372549,0.4049278834815912,0.3499300699300699,0.02470178410525536,0.8333,0.5058,0.5689,0.6162,0.5549,0.0885
ga,de,0.8624,40,20,0.035171862509992005,15590,1020,15.284313725490197,0.27241931339802755,0.3499300699300699,0.04906382746168739,0.8571,0.6751,0.6191,0.5456,0.5298,0.0745
ga,fro,0.8611,42,18,0.015720756727950973,17678,1020,17.33137254901961,0.0937745835963677,0.3499300699300699,0.5358519271211393,0.9231,0.616,0.7809,0.0002,0.6068,0.0529
ga,es,0.8652,37,23,0.033972821742605915,17680,1020,17.333333333333332,0.14742968391461025,0.3499300699300699,0.3348799789797464,0.9231,0.5770000000000001,0.5749,0.5922,0.4977,0.0751
ga,fr,0.862,41,19,0.04090061284305889,16448,1020,16.12549019607843,0.2057620460579268,0.3499300699300699,0.16973654742197802,0.9375,0.5884,0.5938,0.5456,0.546,0.0445
ga,fi,0.8644,38,22,0.014788169464428458,18723,1020,18.355882352941176,0.3189427368077481,0.3499300699300699,0.00784162147986488,1.0,0.6121,0.6095,0.5687,0.5501,0.1125
ga,grc,0.8667,31,29,0.0001332267519317879,17081,1020,16.74607843137255,0.17307422740143352,0.3499300699300699,0.25543258351259496,0.8,0.5841,0.7645,0.0002,0.6068,0.1337
ga,no,0.8627,39,21,0.028244071409539037,20045,1020,19.651960784313726,0.1846147253241721,0.3499300699300699,0.2231843851470174,0.8333,0.6802,0.8151,0.0002,0.6068,0.0654
ga,ar,0.304,59,1,0.0001332267519317879,19738,1020,19.350980392156863,4.7672168034857886e-06,0.3499300699300699,0.9999727535028257,1.0,0.6338,0.6389,0.0002,0.6068,1.0
ga,la,0.8551,53,7,0.007993605115907274,18400,1020,18.03921568627451,0.1715984617000315,0.3499300699300699,0.2597132609012728,0.8333,0.604,0.7747,0.0002,0.6068,0.0974
ga,et,0.8605,46,14,0.026911803890221155,26197,1020,25.683333333333334,0.3337469262526225,0.3499300699300699,0.002138765907432756,1.0,0.6321,0.7894,0.0002,0.6068,0.0989
ga,ko,0.8442,56,4,0.007593924860111911,27363,1020,26.826470588235296,0.2977608806802764,0.3499300699300699,0.022226222001395606,1.0,0.7879,0.6732,0.6409999999999999,0.5339,0.4527
ga,ja,0.7815,58,2,0.0,57256,1020,56.13333333333333,0.00031979533098816764,0.3499300699300699,0.9981730681035358,1.0,0.8384,0.6644,0.6162,0.4796,0.4778
ga,ru,0.8589,50,10,0.01465494271249667,61889,1020,60.67549019607843,0.2241205920170711,0.3499300699300699,0.12926001235775075,0.8,0.6178,0.6327,0.6162,0.5874,0.2494
ga,cs,0.855,54,6,0.043698374633626434,87913,1020,86.18921568627451,0.17271764924418356,0.3499300699300699,0.2564636322857757,0.8571,0.6594,0.6027,0.0002,0.5642,0.0803
hu,bxr,0.894,3,57,0.0022195560887822434,927,1800,0.515,0.6023336111441838,0.4546198320061089,0.10557115291924223,1.0,0.5456,0.605,0.5922,0.6461,0.2963
hu,kmr,0.8951,2,58,0.002999400119976005,754,1800,0.41888888888888887,0.3877346961448728,0.4546198320061089,0.021645243352224917,1.0,0.7207,0.5988,0.3862,0.5414,0.1104
hu,hsb,0.8908,6,54,0.004679064187162568,646,1800,0.35888888888888887,0.5423194196193881,0.4546198320061089,0.037213314054578284,1.0,0.5456,0.605,0.5922,0.6461,0.0307
hu,kk,0.8903,8,52,0.0034793041391721654,1078,1800,0.5988888888888889,0.6191198786039454,0.4546198320061089,0.13092883281684337,1.0,0.8003,0.8831,1.0,0.6461,0.1825
hu,hy,0.8886,9,51,0.001799640071985603,564,1800,0.31333333333333335,0.5479001354751306,0.4546198320061089,0.04210010183255637,1.0,0.434,0.4571,0.4717,0.4756,0.1086
hu,swl,0.8907,7,53,5.99880023995201e-05,203,1800,0.11277777777777778,0.4872907625542468,0.4546198320061089,0.0051644758930157195,1.0,0.5456,0.605,0.5922,0.6461,0.0678
hu,lt,0.8716,18,42,0.000659868026394721,263,1800,0.1461111111111111,0.5654157163591126,0.4546198320061089,0.05939508419482623,1.0,0.5223,0.4595,0.2952,0.4287,0.0481
hu,be,0.8835,12,48,0.0025794841031793643,393,1800,0.21833333333333332,0.5525618374558304,0.4546198320061089,0.04641316987346485,1.0,0.6534,0.7774,0.5922,0.6461,0.040999999999999995
hu,mr,0.8926,5,55,0.0001199760047990402,466,1800,0.2588888888888889,0.5290718671000361,0.4546198320061089,0.026819852958041415,1.0,0.6403,0.5892,0.5922,0.4901,0.3035
hu,cop,0.8871,11,49,5.99880023995201e-05,514,1800,0.28555555555555556,0.4940717882085432,0.4546198320061089,0.00753078641225768,1.0,0.7476,0.8356,0.5922,0.6461,0.1089
hu,ta,0.894,3,57,0.0027594481103779245,600,1800,0.3333333333333333,0.5614149588826524,0.4546198320061089,0.05518310301750676,1.0,0.61,0.6019,0.5922,0.5403,0.3415
hu,ga,0.8873,10,50,0.004739052189562088,1020,1800,0.5666666666666667,0.3499300699300699,0.4546198320061089,0.05302878434866682,1.0,0.655,0.6275,0.5922,0.5563,0.1026
hu,te,0.8953,1,59,0.00017996400719856028,1328,1800,0.7377777777777778,0.34461966604823746,0.4546198320061089,0.05854501565430449,1.0,0.601,0.5231,0.2952,0.4744,0.317
hu,af,0.8659,21,39,0.0065986802639472104,1934,1800,1.0744444444444445,0.20348486540824304,0.4546198320061089,0.30515298102152016,1.0,0.6699,0.5879,0.5922,0.4617,0.3863
hu,vi,0.8601,28,32,0.006718656268746251,3000,1800,1.6666666666666667,0.15680435614923213,0.4546198320061089,0.42913878726919147,1.0,0.6782,0.5857,0.4788,0.5278,0.4152
hu,ug,0.8737,16,44,0.002339532093581284,3456,1800,1.92,0.4374610522567435,0.4546198320061089,0.0014245445810586294,1.0,0.612,0.7695,1.0,0.6461,0.2298
hu,el,0.8761,14,46,0.005698860227954409,2521,1800,1.4005555555555556,0.2837253360022877,0.4546198320061089,0.14130560764625,1.0,0.5219,0.5158,0.2871,0.5526,0.0328
hu,sme,0.8681,19,41,0.002639472105578884,3122,1800,1.7344444444444445,0.4513223794042703,0.4546198320061089,5.260903903482276e-05,0.8,0.5765,0.7323,0.5922,0.6461,0.1214
hu,gl,0.8528,39,21,0.01187762447510498,3993,1800,2.2183333333333333,0.23027218766153898,0.4546198320061089,0.24352652591847457,1.0,0.7125,0.6267,0.5922,0.5083,0.1101
hu,sr,0.8605,26,34,0.0119376124775045,3891,1800,2.1616666666666666,0.3111760696308725,0.4546198320061089,0.09955580336738977,1.0,0.6875,0.7932,0.8564,0.6461,0.0168
hu,got,0.8561,30,30,0.0004799040191961608,5401,1800,3.0005555555555556,0.1811019353439708,0.4546198320061089,0.3619718037217273,1.0,0.7039,0.8082,0.5922,0.6461,0.0391
hu,tr,0.8611,25,35,0.004259148170365927,5635,1800,3.1305555555555555,0.5061541783632045,0.4546198320061089,0.012849812471245782,1.0,0.4629,0.4284,0.0,0.44299999999999995,0.066
hu,zh,0.8625,24,36,0.0004199160167966407,4997,1800,2.776111111111111,0.9869043288468534,0.4546198320061089,1.3708529790087938,1.0,0.5456,0.605,0.5922,0.6461,1.0
hu,ur,0.8603,27,33,0.0071385722855428916,5130,1800,2.85,0.10564061179587518,0.4546198320061089,0.5892537858521292,1.0,0.5581,0.5988,0.5922,0.5612,0.2404
hu,cu,0.8675,20,40,5.99880023995201e-05,6337,1800,3.5205555555555557,0.19595240163293667,0.4546198320061089,0.323732829612137,1.0,0.5456,0.605,0.5922,0.6461,0.0217
hu,sv,0.8649,22,38,0.01187762447510498,6026,1800,3.347777777777778,0.2404336943809909,0.4546198320061089,0.22196574886808046,1.0,0.6262,0.5835,0.5922,0.4904,0.07200000000000001
hu,da,0.8579,29,31,0.015536892621475704,5512,1800,3.062222222222222,0.2897915761056075,0.4546198320061089,0.13145181053727176,1.0,0.6011,0.7464,0.5922,0.6461,0.0569
hu,id,0.8521,41,19,0.01901619676064787,5593,1800,3.107222222222222,0.29277811458017583,0.4546198320061089,0.12673139124386584,1.0,0.6046,0.4934,0.3433,0.4132,0.5299
hu,uk,0.883,13,47,0.0071385722855428916,5873,1800,3.262777777777778,0.4399821508255243,0.4546198320061089,0.0010366873831396618,1.0,0.5313,0.5041,0.5922,0.4021,0.0191
hu,fa,0.8647,23,37,0.0002399520095980804,5997,1800,3.3316666666666666,0.15688157524207003,0.4546198320061089,0.42891627759803713,1.0,0.5456,0.605,0.5922,0.6461,1.0
hu,he,0.855,35,25,0.005818836232753449,6216,1800,3.453333333333333,0.4067013046511386,0.4546198320061089,0.01110990054442082,1.0,0.5219,0.5988,0.5922,0.6219,0.1096
hu,eu,0.8487,48,12,0.01307738452309538,8993,1800,4.996111111111111,0.35195278801662616,0.4546198320061089,0.05099943461759708,1.0,0.5484,0.5383,0.2952,0.568,0.0844
hu,lv,0.8558,31,29,0.007678464307138573,7703,1800,4.279444444444445,0.37546297265061,0.4546198320061089,0.030316590329703456,1.0,0.589,0.6738,0.2871,0.6461,0.0573
hu,sl,0.8498,45,15,0.015596880623875225,8000,1800,4.444444444444445,0.3676498731122853,0.4546198320061089,0.036596687307945346,1.0,0.532,0.5189,0.5922,0.43799999999999994,0.019
hu,hr,0.8516,42,18,0.020035992801439712,8889,1800,4.9383333333333335,0.2981575694863614,0.4546198320061089,0.11844656153807792,1.0,0.8003,0.6054,0.5922,0.4054,0.0145
hu,ro,0.8464,50,10,0.01829634073185363,9524,1800,5.291111111111111,0.2570438554726763,0.4546198320061089,0.1888737138503478,1.0,0.5313,0.4486,0.2952,0.3944,0.0177
hu,sk,0.8554,33,27,0.011217756448710259,10604,1800,5.891111111111111,0.4130087201061381,0.4546198320061089,0.008377643727466936,1.0,0.5456,0.605,0.5922,0.6461,0.0097
