Target lang, Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2
eng,jpn,dan,0.1149,32,22,0.0010723541605968574,0.010929930284768994,44940.0,204091.0,0.22019589300851086,0.09555254992441722,0.8502871415102725,0.787874941252417,1.0,0.69,0.8,0.6162,0.6597,0.4,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,hye,0.1182,2,52,0.0004157490751146045,0.009695536506059713,21360.0,204091.0,0.10465919614289704,0.18535942978485245,0.8502871415102725,0.611529825444436,1.0,0.55,0.5,0.5354,0.5204,0.4,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,cmn,0.1147,36,18,0.0006970343162581845,0.13243825625725178,199855.0,204091.0,0.9792445526750322,0.9499830149626328,0.8502871415102725,0.013747481448512618,1.0,0.54,0.6,0.5032,0.5704,0.1,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,ind,0.11599999999999999,18,36,0.0013285529692248894,0.011046786389413988,87406.0,204091.0,0.42826974241882304,0.058781365895540776,0.8502871415102725,0.8665167327575292,1.0,0.76,0.6,0.5032,0.4599,0.3,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,glg,0.1129,48,6,0.0005004726686314853,0.0096,10017.0,204091.0,0.04908104717993444,0.18636588199164145,0.8502871415102725,0.6096799709972702,1.0,0.87,0.7,0.6162,0.5285,0.5,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,por,0.1161,17,37,0.0014874673531626707,0.01132476111832016,184755.0,204091.0,0.9052579486601564,0.05381681065684573,0.8502871415102725,0.8774209146616041,1.0,0.77,0.6,0.6162,0.4584,0.5,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,urd,0.1176,6,48,0.0002598591395812412,0.010813662138995121,5977.0,204091.0,0.029285955774629942,0.10266842926010657,0.8502871415102725,0.7730883036706185,1.0,0.63,0.6,0.6162,0.4859,0.3,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,ita,0.1112,51,3,0.0015322708047825345,0.011320754716981131,204503.0,204091.0,1.0020187073413331,0.05794089954586092,0.8502871415102725,0.8683579443862491,1.0,0.75,0.7,0.6162,0.5633,0.5,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,spa,0.1137,44,10,0.0014524194975519915,0.01141713747645951,196036.0,204091.0,0.9605323115668992,0.05430280996559714,0.8502871415102725,0.8763504520447815,1.0,0.76,0.7,0.5641,0.5914,0.5,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,ell,0.1159,20,34,0.0009681299575216404,0.011423187893776127,134327.0,204091.0,0.6581720899010736,0.07802984301506978,0.8502871415102725,0.8248838861992083,1.0,0.71,0.6,0.4717,0.5329,0.4,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,ben,0.1153,27,27,4.325187563422223e-05,0.005211726384364821,4649.0,204091.0,0.02277905444140114,0.2354568046388585,0.8502871415102725,0.5228526981526734,1.0,0.65,0.5,0.4327,0.4724,0.2,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,msa,0.1109,53,1,0.0003622702267543272,0.01080130620447124,5220.0,204091.0,0.025576826023685512,0.1694119212346993,0.8502871415102725,0.64121523812699,1.0,0.59,0.6,0.6162,0.6597,1.0,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,nld,0.11599999999999999,18,36,0.001525921475260353,0.011448804957214521,183767.0,204091.0,0.9004169708610374,0.058215454890481126,0.8502871415102725,0.8677562604354523,1.0,0.69,0.6,0.6162,0.5183,0.5,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,hrv,0.1134,46,8,0.0010852236465064842,0.010682877884672136,122091.0,204091.0,0.5982184417735226,0.10575350768810632,0.8502871415102725,0.7667211086491801,1.0,0.89,0.7,0.6162,0.5489,0.5,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,heb,0.1141,43,11,0.0007005531111191277,0.010669931782403358,211820.0,204091.0,1.0378703617503957,0.09747334903618313,0.8502871415102725,0.7838697617697418,1.0,0.69,0.7,0.6162,0.562,0.4,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,mon,0.1164,11,43,0.0002628577096662203,0.00948935413083447,7607.0,204091.0,0.03727258918815626,0.2306787779407957,0.8502871415102725,0.53101075782785,1.0,0.59,0.6,0.6162,0.6597,1.0,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,jpn,hin,0.1154,25,29,0.00037241767373934973,0.009335302806499262,18798.0,204091.0,0.09210597233586976,0.09039212919907057,0.8502871415102725,0.7986858033803641,1.0,0.6,0.5,0.4717,0.498,0.3,1.0,0.6561,0.5877,0.5032,0.5472,0.467
eng,msa,eus,0.0428,48,6,0.006928833184491732,0.04377819050145927,5182.0,5220.0,0.99272030651341,0.3089201877934272,0.1694119212346993,0.6781284260178042,1.0,0.53,0.6,0.6409999999999999,0.669,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,slk,0.1224,27,27,0.005973291050998511,0.040129578209705134,61470.0,5220.0,11.775862068965518,0.15189814404199045,0.1694119212346993,0.010687391173646688,1.0,0.0,0.0,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,mya,0.10400000000000001,36,18,0.002751803132147896,0.02056962025316456,21497.0,5220.0,4.118199233716475,0.5593295152337758,0.1694119212346993,5.297338542613622,1.0,0.61,0.6,0.5228,0.624,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,kor,0.1119,34,20,0.0010778184953653806,0.01685009015730896,205640.0,5220.0,39.39463601532567,0.15493566828721153,0.1694119212346993,0.00730170681556026,1.0,0.57,0.6,0.6409999999999999,0.6737,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,lit,0.1207,28,26,0.005213348829486967,0.04004758128469469,41919.0,5220.0,8.030459770114943,0.2006074442648472,0.1694119212346993,0.03390756536907437,1.0,0.61,0.6,0.6409999999999999,0.6506,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ara,0.1383,15,39,0.0011230487028787482,0.012856958263341515,214111.0,5220.0,41.01743295019157,0.09793782780711062,0.1694119212346993,0.1779956446337569,1.0,0.0,0.0,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ces,0.1305,22,32,0.005593353900669039,0.04189207019395698,103094.0,5220.0,19.749808429118765,0.12407758730349787,0.1694119212346993,0.07160882428654229,1.0,0.66,0.7,0.0002,0.6784,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,epo,0.0505,46,8,0.009892536434564994,0.040365877908132834,6536.0,5220.0,1.252107279693487,0.2440067115636564,0.1694119212346993,0.19387823609282032,1.0,0.74,0.9,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,fin,0.1149,33,21,0.005819668468790493,0.03818663136995367,24222.0,5220.0,4.6402298850574715,0.2896986479145289,0.1694119212346993,0.5041357295032258,1.0,0.57,0.6,0.5687,0.6506,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,sqi,0.1456,6,48,0.011392609021202385,0.04841590052252133,44525.0,5220.0,8.529693486590038,0.11929309320584595,0.1694119212346993,0.08752132393862451,1.0,0.0,0.0,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,vie,0.1771,2,52,0.017059498025226143,0.05535079636698697,171995.0,5220.0,32.9492337164751,0.01703206375296993,0.1694119212346993,0.8090347775477525,1.0,0.66,0.6,0.5456,0.6153,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,fra,0.1436,9,45,0.007130887230028242,0.04471115800580322,192304.0,5220.0,36.83984674329502,0.045360873894685384,0.1694119212346993,0.5361828703460368,1.0,0.57,0.6,0.5456,0.6025,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,est,0.099,41,13,0.007110648629899409,0.03505400569876085,10738.0,5220.0,2.057088122605364,0.2789245014245014,0.1694119212346993,0.4178689361164169,1.0,0.66,0.8,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,mkd,0.0577,44,10,0.0035361442530907525,0.013854070457844044,25335.0,5220.0,4.8534482758620685,0.15146630461614416,0.1694119212346993,0.01122092954829457,1.0,0.73,0.7,0.0002,0.6737,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,bos,0.0394,51,3,0.009302456298128271,0.03898428694556786,5664.0,5220.0,1.085057471264368,0.2864072802025621,0.1694119212346993,0.4769241707442921,1.0,0.7,0.8,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,swe,0.1355,17,37,0.012090987000382036,0.05187681734073487,56647.0,5220.0,10.85191570881226,0.09793445344690482,0.1694119212346993,0.1780124517192115,1.0,0.64,0.6,0.0002,0.6153,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,pol,0.1325,19,35,0.0045400273116603645,0.045421583492649485,176378.0,5220.0,33.78888888888889,0.1171314912318414,0.1694119212346993,0.09523363615639996,1.0,0.6,0.6,0.6162,0.6597,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,fas,0.1543,3,51,0.0017811879153250669,0.014646530399687541,150965.0,5220.0,28.92049808429119,0.04914039052639592,0.1694119212346993,0.5040083613637629,1.0,0.0,0.0,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,kur,0.0963,42,12,0.0010592404283183113,0.008578593110729841,10440.0,5220.0,2.0,0.22891671826263715,0.1694119212346993,0.12337183404223614,1.0,0.77,0.9,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,hun,0.1199,30,24,0.003216011389909095,0.04212538730305228,147220.0,5220.0,28.203065134099607,0.15307856490195398,0.1694119212346993,0.00929528988666256,1.0,0.55,0.6,0.5922,0.6461,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,slv,0.12,29,25,0.009463497936530523,0.03860160233066278,19831.0,5220.0,3.7990421455938703,0.2060847233614264,0.1694119212346993,0.046859781049792784,1.0,0.64,0.7,0.0002,0.669,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ron,0.146,5,49,0.006780220838857363,0.050964640811220124,180543.0,5220.0,34.586781609195405,0.06944401213123495,0.1694119212346993,0.3482036201262811,1.0,0.61,0.6,0.6409999999999999,0.6552,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,rus,0.1275,25,29,0.0015880389695538007,0.014864776373518431,208458.0,5220.0,39.93448275862069,0.0964285880092507,0.1694119212346993,0.1855920859575348,1.0,0.57,0.6,0.6162,0.688,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,srp,0.1281,24,30,0.0039860428887087285,0.03857821155367977,136898.0,5220.0,26.225670498084288,0.11816137254058205,0.1694119212346993,0.09151854426426316,1.0,0.69,0.8,0.8278,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,tam,0.0303,53,1,0.003693420616928602,0.012238687483461231,6224.0,5220.0,1.1923371647509575,0.3562306111760203,0.1694119212346993,1.2160535762156868,1.0,0.66,0.7,0.0002,0.6196,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,kaz,0.0336,52,2,0.0033267040318206475,0.012161892736093574,3317.0,5220.0,0.63544061302682,0.4085868404479615,0.1694119212346993,1.9931653865924384,1.0,0.87,0.9,0.879,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,mar,0.0924,43,11,0.001304213796210666,0.008655434423521638,9840.0,5220.0,1.8850574712643684,0.23222498323669785,0.1694119212346993,0.13747128568871592,1.0,0.67,0.7,0.0002,0.6284,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ukr,0.1285,23,31,0.0020273248126928163,0.014189988175009853,108495.0,5220.0,20.78448275862069,0.1235396855198613,0.1694119212346993,0.07331821433354183,1.0,0.61,0.7,0.0002,0.6737,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,tha,0.1453,7,47,0.0011033512056348442,0.019318256741610074,98064.0,5220.0,18.786206896551725,0.7771632165854434,0.1694119212346993,12.869564505854173,1.0,0.63,0.6,0.5687,0.6372,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,bel,0.040999999999999995,49,5,0.003698908821897541,0.012452805193084721,4509.0,5220.0,0.8637931034482759,0.32939465855533645,0.1694119212346993,0.8917811975463834,1.0,0.74,0.9,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,tur,0.1167,31,23,0.004479315173719665,0.05144440047487138,182470.0,5220.0,34.95593869731801,0.13287653786615888,0.1694119212346993,0.04650925707554139,1.0,0.55,0.6,0.5922,0.6196,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,aze,0.0437,47,7,0.008820592477532453,0.03931057341730197,5946.0,5220.0,1.139080459770115,0.3250306645851918,0.1694119212346993,0.8437929115330265,1.0,0.0,0.0,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,deu,0.13699999999999998,16,38,0.005550300198845538,0.045820147679324894,168112.0,5220.0,32.20536398467433,0.07198867212083071,0.1694119212346993,0.33070235188161384,1.0,0.58,0.6,0.5456,0.6153,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,bul,0.1393,13,41,0.0018967205090553109,0.014176520546155353,174444.0,5220.0,33.4183908045977,0.07766785448046865,0.1694119212346993,0.2932702701469382,1.0,0.61,0.6,0.6162,0.6416,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,nob,0.135,18,36,0.013963768564995559,0.04833476792690194,15825.0,5220.0,3.031609195402299,0.138628018572844,0.1694119212346993,0.033018658076191684,1.0,0.67,0.6,0.5922,0.5898,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,kat,0.1081,35,19,0.0026922191324678085,0.012753584880724244,13193.0,5220.0,2.527394636015326,0.2909344954921987,0.1694119212346993,0.5145481087260315,1.0,0.55,0.6,0.5687,0.6832,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,dan,0.1314,20,34,0.01276048730437654,0.05039630118890357,44940.0,5220.0,8.60919540229885,0.09555254992441722,0.1694119212346993,0.19007424668987555,1.0,0.66,0.8,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,hye,0.0998,39,15,0.002853624972839864,0.01388062661114416,21360.0,5220.0,4.0919540229885065,0.18535942978485245,0.1694119212346993,0.008861306369195288,1.0,0.54,0.6,0.6162,0.6737,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,cmn,0.1246,26,28,0.0006703987556102856,0.013057071047630724,199855.0,5220.0,38.28639846743295,0.9499830149626328,0.1694119212346993,21.2293644825498,1.0,0.57,0.6,0.5687,0.624,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ind,0.2131,1,53,0.0936223050005644,0.1837273807951393,87406.0,5220.0,16.744444444444444,0.058781365895540776,0.1694119212346993,0.4264442369106274,1.0,0.62,0.6,0.5687,0.669,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,glg,0.0527,45,9,0.012546742767171815,0.041884816753926704,10017.0,5220.0,1.9189655172413795,0.18636588199164145,0.1694119212346993,0.010015079747942258,1.0,0.72,0.7,0.0002,0.6552,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,por,0.1468,4,50,0.007521751333146225,0.04819356540084388,184755.0,5220.0,35.393678160919535,0.05381681065684573,0.1694119212346993,0.4655764389628452,1.0,0.61,0.6,0.0002,0.6328,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,urd,0.0995,40,14,0.004979963428393573,0.021076233183856503,5977.0,5220.0,1.1450191570881223,0.10266842926010657,0.1694119212346993,0.15521365093926107,1.0,0.69,0.7,0.0002,0.6025,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ita,0.1386,14,40,0.006587780125018647,0.046263345195729534,204503.0,5220.0,39.176819923371646,0.05794089954586092,0.1694119212346993,0.4329482893921216,1.0,0.61,0.7,0.0002,0.6737,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,spa,0.142,11,43,0.007106007048742523,0.04840194660002632,196036.0,5220.0,37.554789272030646,0.05430280996559714,0.1694119212346993,0.4616698001693153,1.0,0.56,0.6,0.5922,0.6832,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ell,0.142,11,43,0.003017620063626492,0.015726788181878,134327.0,5220.0,25.73314176245211,0.07802984301506978,0.1694119212346993,0.29096056132595977,1.0,0.54,0.6,0.5922,0.6929,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,ben,0.0406,50,4,0.0005929634998023455,0.006358036956089807,4649.0,5220.0,0.8906130268199234,0.2354568046388585,0.1694119212346993,0.151981392847269,1.0,0.67,0.6,0.6162,0.5983,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,jpn,0.1026,37,17,0.0003622702267543272,0.01080130620447124,204091.0,5220.0,39.09789272030649,0.8502871415102725,0.1694119212346993,16.152774206162697,1.0,0.59,0.6,0.6162,0.6597,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,nld,0.1427,10,44,0.00707117158546812,0.05132264661257339,183767.0,5220.0,35.204406130268204,0.058215454890481126,0.1694119212346993,0.43081819535432014,1.0,0.63,0.6,0.0002,0.6068,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,hrv,0.1307,21,33,0.006248155072321165,0.04512766378570957,122091.0,5220.0,23.389080459770113,0.10575350768810632,0.1694119212346993,0.14119642055502646,1.0,0.87,0.8,0.0002,0.6832,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,heb,0.14400000000000002,8,46,0.0013723934055803733,0.013992840872111945,211820.0,5220.0,40.57854406130268,0.09747334903618313,0.1694119212346993,0.18031659280365786,1.0,0.54,0.7,0.0002,0.7028,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,mon,0.1026,37,17,0.003751905264392074,0.014328358208955226,7607.0,5220.0,1.4572796934865901,0.2306787779407957,0.1694119212346993,0.1307866041606184,1.0,0.0,0.0,0.0002,0.0,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,msa,hin,0.115,32,22,0.0040338114986289576,0.01519254904551159,18798.0,5220.0,3.6011494252873564,0.09039212919907057,0.1694119212346993,0.2175623942049218,1.0,0.58,0.6,0.5922,0.5363,1.0,1.0,0.5654,0.5839,0.5687,0.5983,1.0
eng,nld,eus,0.3424,8,46,0.004112759458304229,0.03932409765794869,5182.0,183767.0,0.02819875168011667,0.3089201877934272,0.058215454890481126,18.54592396586307,1.0,0.64,0.6,0.6409999999999999,0.5776,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,slk,0.3354,34,20,0.022542666191234826,0.04991639313804422,61470.0,183767.0,0.3344996653370845,0.15189814404199045,0.058215454890481126,2.589656170828777,0.9,0.63,0.6,0.0002,0.6068,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,mya,0.337,28,26,0.006900057043396861,0.02396689109889431,21497.0,183767.0,0.11697965358306985,0.5593295152337758,0.058215454890481126,74.0963109411869,1.0,0.72,0.6,0.5228,0.4643,0.4,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,kor,0.331,46,8,0.005364278383659638,0.01905986903648269,205640.0,183767.0,1.1190257227902725,0.15493566828721153,0.058215454890481126,2.7603102709290552,1.0,0.66,0.6,0.6409999999999999,0.5145,0.4,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,lit,0.3379,26,28,0.013565427457482964,0.0422212592088157,41919.0,183767.0,0.2281095082359728,0.2006074442648472,0.058215454890481126,5.982662788069701,0.75,0.52,0.5,0.6409999999999999,0.4954,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,ara,0.3309,47,7,0.004706985466479139,0.015213043214740287,214111.0,183767.0,1.1651221383599886,0.09793782780711062,0.058215454890481126,0.4655794231195524,1.0,0.63,0.6,0.0002,0.6068,1.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,ces,0.3377,27,27,0.027559344662940417,0.05290809073490327,103094.0,183767.0,0.5610038799131509,0.12407758730349787,0.058215454890481126,1.2799558356285774,0.8571,0.51,0.5,0.0002,0.4427,0.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,epo,0.3414,13,41,0.005524118882348682,0.03780730072013906,6536.0,183767.0,0.03556677749541539,0.2440067115636564,0.058215454890481126,10.185303013711183,1.0,0.68,0.8,0.0002,0.6068,0.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,fin,0.3385,23,31,0.010598932071211323,0.0420928646705102,24222.0,183767.0,0.1318082136618653,0.2896986479145289,0.058215454890481126,15.811109190083005,1.0,0.61,0.6,0.5687,0.4561,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,sqi,0.3416,10,44,0.02353554115888189,0.05272614622057002,44525.0,183767.0,0.24229050917738226,0.11929309320584595,0.058215454890481126,1.1007479392021229,1.0,0.63,0.6,0.0002,0.6068,1.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,vie,0.3323,44,10,0.0641598594125091,0.06820844896700587,171995.0,183767.0,0.9359406204596036,0.01703206375296993,0.058215454890481126,0.5004579798126446,1.0,0.69,0.6,0.5456,0.46,0.5,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,fra,0.3341,38,16,0.057439362491856924,0.07272165585418597,192304.0,183767.0,1.0464555660156611,0.045360873894685384,0.058215454890481126,0.04875725638033609,0.9375,0.51,0.5,0.5456,0.3411,0.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,est,0.3397,19,35,0.007909572428678945,0.0387909632571996,10738.0,183767.0,0.05843268922058911,0.2789245014245014,0.058215454890481126,14.373537902105221,1.0,0.6,0.8,0.0002,0.6068,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,mkd,0.3389,22,32,0.004630323694321536,0.015575746337845356,25335.0,183767.0,0.1378647961821219,0.15146630461614416,0.058215454890481126,2.565836655143195,0.8571,0.6,0.5,0.0002,0.5145,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,bos,0.3406,16,38,0.0056116665213310005,0.036698956780924,5664.0,183767.0,0.03082163827020085,0.2864072802025621,0.058215454890481126,15.364681919882278,0.9,0.54,0.7,0.0002,0.6068,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,swe,0.3412,14,40,0.0350521821261582,0.07342289358013991,56647.0,183767.0,0.3082544744159724,0.09793445344690482,0.058215454890481126,0.465500325833356,0.7,0.36,0.4,0.0002,0.46,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,pol,0.3293,49,5,0.03363220018993266,0.05596046942557134,176378.0,183767.0,0.9597914750744148,0.1171314912318414,0.058215454890481126,1.0242133966343163,0.9,0.53,0.6,0.6162,0.5368,0.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,fas,0.3342,37,17,0.005616748349669934,0.016053225904901422,150965.0,183767.0,0.8215022283652669,0.04914039052639592,0.058215454890481126,0.024300926794040327,1.0,0.63,0.6,0.0002,0.6068,1.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,kur,0.3415,12,42,0.0005442679123302712,0.008469860896445129,10440.0,183767.0,0.05681107054041259,0.22891671826263715,0.058215454890481126,8.597988898776304,1.0,0.6,0.8,0.0002,0.6068,0.2,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,hun,0.3331,40,14,0.02249167965137373,0.051204447189623234,147220.0,183767.0,0.801123161394592,0.15307856490195398,0.058215454890481126,2.6553277025040667,1.0,0.59,0.5,0.5922,0.4234,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,slv,0.3396,20,34,0.013225105491663001,0.041552964524931776,19831.0,183767.0,0.10791382565966688,0.2060847233614264,0.058215454890481126,6.451775663991206,0.9,0.5,0.5,0.0002,0.4622,0.0,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,ron,0.3369,29,25,0.04980177869173937,0.07015054294175715,180543.0,183767.0,0.9824560448829224,0.06944401213123495,0.058215454890481126,0.03720243134142098,0.8889,0.55,0.5,0.6409999999999999,0.4679,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,rus,0.3323,44,10,0.00982095020825772,0.017861527129879696,208458.0,183767.0,1.134360358497445,0.0964285880092507,0.058215454890481126,0.4308724277599843,0.8,0.57,0.6,0.6162,0.5297,0.2,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,srp,0.3328,43,11,0.014866288561716998,0.041581711461229534,136898.0,183767.0,0.7449542083181422,0.11816137254058205,0.058215454890481126,1.0603338714774,0.9,0.58,0.8,0.8278,0.6068,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,tam,0.3396,20,34,0.0015858791308375455,0.012951601908657124,6224.0,183767.0,0.03386897538731111,0.3562306111760203,0.058215454890481126,26.205962352869054,1.0,0.71,0.6,0.0002,0.5729,0.4,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,kaz,0.3405,17,37,0.0010159123962699974,0.01194921583271098,3317.0,183767.0,0.018050030745454842,0.4085868404479615,0.058215454890481126,36.22268761255821,1.0,0.76,0.9,0.879,0.6068,0.2,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,mar,0.3435,3,51,0.0006896893916840329,0.008789304283238425,9840.0,183767.0,0.05354606648636589,0.23222498323669785,0.058215454890481126,8.9344838683314,0.9,0.7,0.6,0.0002,0.5625,0.4,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,ukr,0.3308,48,6,0.007665459226192931,0.01643785015083421,108495.0,183767.0,0.5903943580729946,0.1235396855198613,0.058215454890481126,1.259134188326014,0.9,0.47,0.5,0.0002,0.4527,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,tha,0.3331,40,14,0.004525874702604147,0.021868050407709408,98064.0,183767.0,0.5336322625933927,0.7771632165854434,0.058215454890481126,152.5169392730209,1.0,0.69,0.6,0.5687,0.4799,0.5,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,bel,0.3402,18,36,0.0015431857401296068,0.012780742027546844,4509.0,183767.0,0.02453650546616096,0.32939465855533645,0.058215454890481126,21.698822710105762,0.9,0.68,0.8,0.0002,0.6068,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
eng,nld,tur,0.3253,53,1,0.02517069151083008,0.05240066736699005,182470.0,183767.0,0.9929421495698356,0.13287653786615888,0.058215454890481126,1.644795767090811,1.0,0.71,0.6,0.5922,0.4527,0.1,0.6,0.4941,0.5249,0.5687,0.4861,0.021
